ID,q4_lat,q4_long,q4_district,q56,Avg_Income,ZONASTAT
"1531",45.06288,7.66107,Torino,"13",9500.5,"18"
"1544",45.06236,7.65899,Torino,"6",3250.5,"18"
"1549",45.0624,7.66245,Torino,"9",5500.5,"18"
"1568",45.06256,7.66137,Torino,"15",15000,"18"
"1570",45.06234,7.66244,Torino,"3",1750.5,"18"
"1571",45.06267,7.6614,Torino,"15",15000,"18"
"1585",45.06245,7.66248,Torino,"6",3250.5,"18"
"1588",45.06291,7.66011,Torino,"3",1750.5,"18"
"1593",45.06258,7.6622,Torino,"5",2750.5,"18"
"1606",45.06243,7.66117,Torino,"5",2750.5,"18"
"1615",45.06245,7.66235,Torino,"7",3750.5,"18"
"1618",45.06218,7.66285,Torino,"4",2250.5,"18"
"1625",45.06242,7.66245,Torino,"6",3250.5,"18"
"1642",45.06283,7.66144,Torino,"4",2250.5,"18"
"1656",45.06282,7.66111,Torino,"6",3250.5,"18"
"1659",45.06243,7.66263,Torino,"2",1250.5,"18"
"1721",45.06259,7.66214,Torino,"4",2250.5,"18"
"1723",45.06241,7.66256,Torino,"7",3750.5,"18"
"1742",45.06248,7.66237,Torino,"8",4250.5,"18"
"1758",45.06294,7.66072,Torino,"7",3750.5,"18"
"1811",45.06372,7.66,Torino,"15",15000,"18"
"1816",45.06308,7.66041,Torino,"4",2250.5,"18"
"1833",45.06252,7.6626,Torino,"2",1250.5,"18"
"1857",45.06242,7.66247,Torino,"7",3750.5,"18"
"1865",45.06243,7.6607,Torino,"7",3750.5,"18"
"1871",45.0613,7.6596,Torino,"6",3250.5,"18"
"1881",45.06408,7.66055,Torino,"5",2750.5,"18"
"1884",45.0624,7.6624,Torino,"15",15000,"18"
"1898",45.06268,7.66142,Torino,"2",1250.5,"18"
"1899",45.06244,7.66237,Torino,"4",2250.5,"18"
"1907",45.06288,7.66041,Torino,"15",15000,"18"
"1918",45.06282,7.65982,Torino,"4",2250.5,"18"
"1926",45.06242,7.66247,Torino,"9",5500.5,"18"
"1932",45.06257,7.66174,Torino,"15",15000,"18"
"1945",45.06317,7.65966,Torino,"12",8500.5,"18"
"1972",45.06259,7.66183,Torino,"15",15000,"18"
"1985",45.06268,7.66092,Torino,"8",4250.5,"18"
"1998",45.06255,7.662,Torino,"4",2250.5,"18"
"2001",45.06251,7.66233,Torino,"4",2250.5,"18"
"2014",45.06239,7.66244,Torino,"5",2750.5,"18"
"2020",45.06212,7.66238,Torino,"10",6500.5,"18"
"2065",45.0625,7.66262,Torino,"2",1250.5,"18"
"2070",45.06293,7.66116,Torino,"3",1750.5,"18"
"2081",45.06245,7.66237,Torino,"6",3250.5,"18"
"2112",45.06248,7.66233,Torino,"5",2750.5,"18"
"2119",45.06307,7.66215,Torino,"8",4250.5,"18"
"2130",45.06203,7.66223,Torino,"8",4250.5,"18"
"2133",45.06195,7.65869,Torino,"6",3250.5,"18"
"2163",45.06256,7.66204,Torino,"4",2250.5,"18"
"2166",45.06238,7.66251,Torino,"4",2250.5,"18"
"2176",45.06284,7.66084,Torino,"6",3250.5,"18"
"2203",45.06242,7.66236,Torino,"15",15000,"18"
"2266",45.06271,7.66255,Torino,"15",15000,"18"
"2268",45.06238,7.66255,Torino,"3",1750.5,"18"
"2278",45.06329,7.65994,Torino,"15",15000,"18"
"2283",45.06259,7.66258,Torino,"3",1750.5,"18"
"2295",45.06234,7.66257,Torino,"7",3750.5,"18"
"2303",45.06231,7.66233,Torino,"15",15000,"18"
"2309",45.06244,7.66237,Torino,"3",1750.5,"18"
"2327",45.06226,7.66268,Torino,"11",7500.5,"18"
"2391",45.06252,7.66082,Torino,"15",15000,"18"
"2397",45.06226,7.66265,Torino,"9",5500.5,"18"
"2394",45.0624,7.66229,Torino,"4",2250.5,"18"
"2399",45.06272,7.66112,Torino,"3",1750.5,"18"
"2400",45.06264,7.66185,Torino,"3",1750.5,"18"
"2413",45.06262,7.66196,Torino,"7",3750.5,"18"
"2420",45.06298,7.65961,Torino,"2",1250.5,"18"
"2434",45.06243,7.66237,Torino,"5",2750.5,"18"
"2438",45.06287,7.66111,Torino,"2",1250.5,"18"
"2441",45.06257,7.66219,Torino,"2",1250.5,"18"
"2445",45.06275,7.66138,Torino,"10",6500.5,"18"
"2478",45.0622,7.66104,Torino,"4",2250.5,"18"
"2480",45.06245,7.66247,Torino,"11",7500.5,"18"
"2494",45.06243,7.66245,Torino,"3",1750.5,"18"
"2508",45.06352,7.65985,Torino,"15",15000,"18"
"2509",45.06225,7.66264,Torino,"4",2250.5,"18"
"2524",45.06244,7.66242,Torino,"6",3250.5,"18"
"2536",45.06245,7.66247,Torino,"6",3250.5,"18"
"2558",45.06397,7.66039,Torino,"4",2250.5,"18"
"2572",45.06245,7.66232,Torino,"2",1250.5,"18"
"2573",45.06279,7.66109,Torino,"3",1750.5,"18"
"2628",45.06284,7.66114,Torino,"2",1250.5,"18"
"2648",45.06288,7.66127,Torino,"3",1750.5,"18"
"2655",45.06323,7.66022,Torino,"6",3250.5,"18"
"2659",45.0628,7.66084,Torino,"3",1750.5,"18"
"2672",45.06241,7.66245,Torino,"11",7500.5,"18"
"2700",45.06251,7.66244,Torino,"6",3250.5,"18"
"2704",45.06243,7.66207,Torino,"14",12500.5,"18"
"2709",45.06244,7.66192,Torino,"9",5500.5,"18"
"2760",45.06242,7.66233,Torino,"6",3250.5,"18"
"2771",45.0622,7.66221,Torino,"4",2250.5,"18"
"2774",45.06243,7.66222,Torino,"5",2750.5,"18"
"2776",45.06225,7.66259,Torino,"3",1750.5,"18"
"2778",45.06276,7.66044,Torino,"4",2250.5,"18"
"2784",45.06401,7.66008,Torino,"15",15000,"18"
"2789",45.0624,7.66256,Torino,"6",3250.5,"18"
"2793",45.06335,7.65963,Torino,"2",1250.5,"18"
"2802",45.06382,7.66042,Torino,"6",3250.5,"18"
"2803",45.06245,7.66228,Torino,"5",2750.5,"18"
"2814",45.06254,7.66202,Torino,"3",1750.5,"18"
"2839",45.06241,7.66235,Torino,"5",2750.5,"18"
"2846",45.06244,7.66236,Torino,"7",3750.5,"18"
"2854",45.06465,7.66159,Torino,"2",1250.5,"18"
"2898",45.06281,7.6611,Torino,"5",2750.5,"18"
"2903",45.06232,7.66267,Torino,"12",8500.5,"18"
"2920",45.06214,7.66223,Torino,"4",2250.5,"18"
"2928",45.06243,7.66258,Torino,"3",1750.5,"18"
"2929",45.06229,7.66248,Torino,"3",1750.5,"18"
"2955",45.06273,7.66177,Torino,"7",3750.5,"18"
"2962",45.06263,7.66054,Torino,"4",2250.5,"18"
"2971",45.06271,7.66003,Torino,"15",15000,"18"
"2975",45.06333,7.6613,Torino,"3",1750.5,"18"
"3031",45.06257,7.66146,Torino,"4",2250.5,"18"
"3041",45.06282,7.66054,Torino,"9",5500.5,"18"
"3064",45.0622,7.66228,Torino,"6",3250.5,"18"
"3084",45.0622,7.66231,Torino,"3",1750.5,"18"
"3278",45.06234,7.66196,Torino,"6",3250.5,"18"
"3296",45.06293,7.66039,Torino,"5",2750.5,"18"
"3315",45.06247,7.66244,Torino,"6",3250.5,"18"
"3320",45.06233,7.6626,Torino,"3",1750.5,"18"
"3323",45.0627,7.6604,Torino,"15",15000,"18"
"3327",45.06241,7.66235,Torino,"3",1750.5,"18"
"3333",45.06307,7.66216,Torino,"11",7500.5,"18"
"3335",45.06298,7.66139,Torino,"7",3750.5,"18"
"3336",45.06255,7.66253,Torino,"15",15000,"18"
"3339",45.06251,7.66264,Torino,"3",1750.5,"18"
"3346",45.0629,7.66106,Torino,"15",15000,"18"
"3365",45.06248,7.66239,Torino,"3",1750.5,"18"
"3367",45.06246,7.66237,Torino,"7",3750.5,"18"
"3368",45.06288,7.66034,Torino,"5",2750.5,"18"
"3370",45.06203,7.66226,Torino,"5",2750.5,"18"
"3380",45.06241,7.6623,Torino,"6",3250.5,"18"
"3403",45.06253,7.66249,Torino,"6",3250.5,"18"
"3406",45.06241,7.66263,Torino,"8",4250.5,"18"
"3408",45.06291,7.66165,Torino,"5",2750.5,"18"
"3413",45.06242,7.66237,Torino,"2",1250.5,"18"
"3429",45.06243,7.66236,Torino,"15",15000,"18"
"3460",45.06097,7.65946,Torino,"7",3750.5,"18"
"3488",45.06271,7.66133,Torino,"4",2250.5,"18"
"3491",45.06239,7.66259,Torino,"3",1750.5,"18"
"3663",45.06279,7.66141,Torino,"4",2250.5,"18"
"3821",45.06242,7.66242,Torino,"14",12500.5,"18"
"3853",45.06246,7.66241,Torino,"15",15000,"18"
"3930",45.06246,7.66241,Torino,"3",1750.5,"18"
"4037",45.06251,7.66178,Torino,"15",15000,"18"
"4127",45.06272,7.66037,Torino,"9",5500.5,"18"
"4188",45.06293,7.66072,Torino,"2",1250.5,"18"
"4226",45.06242,7.66238,Torino,"9",5500.5,"18"
"4235",45.06178,7.66036,Torino,"2",1250.5,"18"
"4240",45.0644,7.66251,Torino,"7",3750.5,"18"
"4261",45.06246,7.66223,Torino,"4",2250.5,"18"
"4484",45.06245,7.66238,Torino,"10",6500.5,"18"
"5185",45.06218,7.65889,Torino,"5",2750.5,"18"
"5257",45.0624,7.66246,Torino,"3",1750.5,"18"
"5290",45.0625,7.66234,Torino,"6",3250.5,"18"
"5448",45.06285,7.66258,Torino,"4",2250.5,"18"
"5866",45.0632,7.6599,Torino,"2",1250.5,"18"
"100853",45.0624,7.6621,Torino,"3",1750.5,"18"
"100888",45.06284,7.6625,Torino,"8",4250.5,"18"
"100904",45.06245,7.66237,Torino,"4",2250.5,"18"
"100927",45.06328,7.65989,Torino,"4",2250.5,"18"
"100947",45.06245,7.66237,Torino,"15",15000,"18"
"100952",45.06333,7.65988,Torino,"9",5500.5,"18"
"100958",45.06245,7.66237,Torino,"7",3750.5,"18"
"100965",45.06279,7.66069,Torino,"15",15000,"18"
"100972",45.06245,7.66237,Torino,"7",3750.5,"18"
"101021",45.06245,7.66237,Torino,"13",9500.5,"18"
"101050",45.06209,7.6591,Torino,"6",3250.5,"18"
"101087",45.06245,7.66237,Torino,"7",3750.5,"18"
"101103",45.06245,7.66237,Torino,"8",4250.5,"18"
"101108",45.06279,7.66069,Torino,"15",15000,"18"
"101117",45.06245,7.66237,Torino,"5",2750.5,"18"
"101172",45.06279,7.66069,Torino,"9",5500.5,"18"
"101186",45.06345,7.662,Torino,"7",3750.5,"18"
"101233",45.06137927,7.659784698,Torino,"4",2250.5,"18"
"101238",45.06245659,7.662285803,Torino,"8",4250.5,"18"
"101252",45.06248569,7.662102127,Torino,"5",2750.5,"18"
"101263",45.06291006,7.662359619,Torino,"5",2750.5,"18"
"101270",45.06084878,7.660213852,Torino,"3",1750.5,"18"
"101271",45.06272819,7.662531281,Torino,"7",3750.5,"18"
"101287",45.06291006,7.659720325,Torino,"2",1250.5,"18"
"101292",45.0626205,7.661595941,Torino,"2",1250.5,"18"
"101298",45.06110645,7.659275079,Torino,"6",3250.5,"18"
"101308",45.06218256,7.658819103,Torino,"4",2250.5,"18"
"101311",45.06236444,7.662016296,Torino,"3",1750.5,"18"
"101323",45.06150355,7.662153623,Torino,"5",2750.5,"18"
"101331",45.06238557,7.662454247,Torino,"4",2250.5,"18"
"101333",45.0627585,7.662059212,Torino,"4",2250.5,"18"
"101368",45.06327381,7.659698868,Torino,"2",1250.5,"18"
"101373",45.06250085,7.662230873,Torino,"15",15000,"18"
"101833",45.06349736,7.661597872,Torino,"5",2750.5,"18"
"104138",45.06249895,7.662187958,Torino,"11",7500.5,"18"
"104153",45.06318506,7.660303116,Torino,"8",4250.5,"18"
"104224",45.06272819,7.662531281,Torino,"7",3750.5,"18"
"104247",45.06236444,7.662102127,Torino,"7",3750.5,"18"
"104278",45.06236094,7.662379146,Torino,"5",2750.5,"18"
"104344",45.06242506,7.66244545,Torino,"14",12500.5,"18"
"104404",45.06207866,7.662899494,Torino,"4",2250.5,"18"
"104411",45.062516,7.662187958,Torino,"4",2250.5,"18"
"104738",45.06257663,7.662145042,Torino,"4",2250.5,"18"
"104930",45.06245538,7.662230873,Torino,"5",2750.5,"18"
"105004",45.06236444,7.662359619,Torino,"4",2250.5,"18"
"106004",45.06420963,7.662277222,Torino,"15",15000,"18"
"106666",45.06247053,7.662198687,Torino,"15",15000,"18"
"107727",45.06330631,7.661547661,Torino,"5",2750.5,"18"
"108376",45.06139661,7.658157349,Torino,"7",3750.5,"18"
"108523",45.06254631,7.662187958,Torino,"15",15000,"18"
"108745",45.06323391,7.662339791,Torino,"4",2250.5,"18"
"109147",45.063001,7.662273788,Torino,"4",2250.5,"18"
"109150",45.06236444,7.662574196,Torino,"4",2250.5,"18"
"104269",45.06232495,7.662577629,Torino,"6",3250.5,"18"
"110440",45.06252546,7.662360562,Torino,"4",2250.5,"18"
"110484",45.06346868,7.662226281,Torino,"15",15000,"18"
"1818",45.06174,7.65885,Torino,"7",3750.5,"18"
"1984",45.06261,7.66264,Torino,"2",1250.5,"18"
"2550",45.06255,7.66243,Torino,"5",2750.5,"18"
"101740",45.06053049,7.664033318,Torino,"7",3750.5,"18"
"2582",45.06645,7.6652,Torino,"6",3250.5,"18"
"3680",45.06117,7.66918,Torino,"14",12500.5,"18"
"5869",45.06108,7.66861,Torino,"8",4250.5,"18"
"105822",45.06,7.669226074,Torino,"11",7500.5,"18"
"104660",45.05708979,7.676779175,Torino,"3",1750.5,"19"
"106121",45.05513849,7.681312859,Torino,"4",2250.5,"19"
"108813",45.05518176,7.681534731,Torino,"4",2250.5,"19"
"6952",45.05585,7.67768,Torino,"5",2750.5,"19"
"108031",45.05537534,7.67985642,Torino,"15",15000,"19"
"101799",45.05417943,7.680212402,Torino,"2",1250.5,"19"
"259",45.05329,7.68237,Torino,"15",15000,"19"
"905",45.05327,7.68226,Torino,"15",15000,"19"
"934",45.0533,7.68237,Torino,"14",12500.5,"19"
"1161",45.05268,7.68273,Torino,"5",2750.5,"19"
"1553",45.05323,7.68221,Torino,"5",2750.5,"19"
"1556",45.05335,7.68216,Torino,"6",3250.5,"19"
"1630",45.05318,7.68264,Torino,"15",15000,"19"
"1682",45.05326,7.68262,Torino,"4",2250.5,"19"
"2305",45.0531,7.68191,Torino,"3",1750.5,"19"
"3034",45.0534,7.68207,Torino,"5",2750.5,"19"
"3464",45.05317,7.68253,Torino,"4",2250.5,"19"
"3957",45.05254,7.68172,Torino,"2",1250.5,"19"
"3959",45.05256,7.68183,Torino,"11",7500.5,"19"
"4015",45.05345,7.68124,Torino,"14",12500.5,"19"
"4033",45.05331,7.68238,Torino,"4",2250.5,"19"
"4216",45.05324,7.68251,Torino,"3",1750.5,"19"
"101293",45.05248165,7.682272339,Torino,"9",5500.5,"19"
"101463",45.05254229,7.681542778,Torino,"5",2750.5,"19"
"101564",45.05252713,7.681832457,Torino,"14",12500.5,"19"
"101635",45.05256229,7.681771517,Torino,"3",1750.5,"19"
"101690",45.05266356,7.682057762,Torino,"9",5500.5,"19"
"102373",45.05236038,7.681499863,Torino,"5",2750.5,"19"
"102524",45.05258776,7.681714439,Torino,"7",3750.5,"19"
"102578",45.05245257,7.681528777,Torino,"5",2750.5,"19"
"103086",45.05233006,7.681456947,Torino,"4",2250.5,"19"
"103532",45.05248165,7.681843185,Torino,"3",1750.5,"19"
"106951",45.05252496,7.681756228,Torino,"15",15000,"19"
"107368",45.05271312,7.681465745,Torino,"14",12500.5,"19"
"107398",45.0524971,7.68158108,Torino,"4",2250.5,"19"
"107526",45.05236038,7.681950474,Torino,"6",3250.5,"19"
"107641",45.0524035,7.681540847,Torino,"4",2250.5,"19"
"108189",45.0529061,7.68115654,Torino,"8",4250.5,"19"
"108900",45.0530306,7.682162259,Torino,"6",3250.5,"19"
"103659",45.05051095,7.676693344,Torino,"3",1750.5,"19"
"102185",45.04977571,7.673839474,Torino,"8",4250.5,"19"
"107580",45.04966201,7.673903847,Torino,"6",3250.5,"19"
"4863",45.05066,7.68081,Torino,"2",1250.5,"19"
"103268",45.05065716,7.681288719,Torino,"5",2750.5,"19"
"103286",45.05034041,7.68000319,Torino,"14",12500.5,"19"
"103370",45.05072318,7.680448437,Torino,"5",2750.5,"19"
"103648",45.0505283,7.681288719,Torino,"6",3250.5,"19"
"103974",45.05073674,7.680752277,Torino,"5",2750.5,"19"
"103986",45.05010354,7.680225813,Torino,"15",15000,"19"
"104538",45.05051095,7.681285286,Torino,"9",5500.5,"19"
"105603",45.05030849,7.68063426,Torino,"7",3750.5,"19"
"108295",45.05069286,7.680984879,Torino,"14",12500.5,"19"
"102882",45.05272638,7.680687904,Torino,"4",2250.5,"19"
"107736",45.05274154,7.680773735,Torino,"9",5500.5,"19"
"1654",45.05023,7.67416,Torino,"15",15000,"19"
"3871",45.05028,7.67424,Torino,"7",3750.5,"19"
"101435",45.0501168,7.674118423,Torino,"7",3750.5,"19"
"102905",45.04999553,7.67368927,Torino,"4",2250.5,"19"
"102978",45.05026301,7.674164772,Torino,"2",1250.5,"19"
"103775",45.04998037,7.673667812,Torino,"5",2750.5,"19"
"103805",45.05135988,7.674805069,Torino,"15",15000,"19"
"104235",45.0502668,7.674143314,Torino,"2",1250.5,"19"
"104736",45.05102637,7.674418831,Torino,"4",2250.5,"19"
"105547",45.05081633,7.674808502,Torino,"2",1250.5,"19"
"108270",45.05006404,7.674105763,Torino,"9",5500.5,"19"
"108404",45.05129924,7.674719238,Torino,"7",3750.5,"19"
"101028",45.05241,7.67607,Torino,"5",2750.5,"19"
"5004",45.05135,7.68082,Torino,"6",3250.5,"19"
"101603",45.05110448,7.680541992,Torino,"6",3250.5,"19"
"101629",45.05159893,7.681079507,Torino,"8",4250.5,"19"
"101643",45.05101121,7.680469894,Torino,"5",2750.5,"19"
"101917",45.05129924,7.680705929,Torino,"2",1250.5,"19"
"101991",45.05132956,7.6806952,Torino,"3",1750.5,"19"
"102351",45.0513109,7.680757642,Torino,"5",2750.5,"19"
"102385",45.05150655,7.680874523,Torino,"8",4250.5,"19"
"102728",45.0511991,7.680650353,Torino,"4",2250.5,"19"
"103112",45.05145083,7.680899048,Torino,"5",2750.5,"19"
"103219",45.05146599,7.680984879,Torino,"4",2250.5,"19"
"103832",45.05091836,7.680011237,Torino,"2",1250.5,"19"
"104122",45.05136556,7.680789077,Torino,"5",2750.5,"19"
"104201",45.05137344,7.680746913,Torino,"3",1750.5,"19"
"105432",45.05106427,7.680491352,Torino,"2",1250.5,"19"
"105648",45.05160177,7.680995017,Torino,"9",5500.5,"19"
"106396",45.0516842,7.681015134,Torino,"3",1750.5,"19"
"107906",45.05092783,7.680566454,Torino,"9",5500.5,"19"
"108215",45.05154288,7.681093884,Torino,"4",2250.5,"19"
"102458",45.05121654,7.68095398,Torino,"8",4250.5,"19"
"104757",45.05054127,7.679010773,Torino,"3",1750.5,"19"
"101488",45.05202688,7.681542778,Torino,"5",2750.5,"19"
"101583",45.05214276,7.681503296,Torino,"4",2250.5,"19"
"101718",45.05064739,7.681456947,Torino,"15",15000,"19"
"102391",45.05208752,7.681735897,Torino,"4",2250.5,"19"
"104658",45.05345181,7.683302307,Torino,"7",3750.5,"19"
"107524",45.0520572,7.681456947,Torino,"3",1750.5,"19"
"108291",45.05206857,7.681446218,Torino,"6",3250.5,"19"
"108459",45.05206478,7.681446218,Torino,"5",2750.5,"19"
"102015",45.05442196,7.683302307,Torino,"3",1750.5,"19"
"105162",45.05514956,7.678839111,Torino,"3",1750.5,"19"
"105666",45.04905562,7.680148029,Torino,"2",1250.5,"19"
"106206",45.0493285,7.680469894,Torino,"2",1250.5,"19"
"107495",45.04944978,7.680040741,Torino,"7",3750.5,"19"
"108214",45.04961653,7.680019283,Torino,"15",15000,"19"
"102055",45.05211718,7.681359798,Torino,"7",3750.5,"19"
"102313",45.05207667,7.681417465,Torino,"3",1750.5,"19"
"102384",45.05205749,7.68125385,Torino,"9",5500.5,"19"
"102585",45.0520572,7.681371117,Torino,"15",15000,"19"
"102736",45.05212155,7.681333844,Torino,"5",2750.5,"19"
"102923",45.05213299,7.681349659,Torino,"5",2750.5,"19"
"105640",45.05207236,7.68143549,Torino,"5",2750.5,"19"
"106451",45.05202688,7.681328201,Torino,"5",2750.5,"19"
"107400",45.05215952,7.681419396,Torino,"14",12500.5,"19"
"101785",45.05381562,7.683559799,Torino,"10",6500.5,"19"
"6423",45.05391,7.68187,Torino,"2",1250.5,"19"
"6697",45.05414,7.68185,Torino,"5",2750.5,"19"
"102523",45.05369435,7.681929016,Torino,"2",1250.5,"19"
"104236",45.04992731,7.673877025,Torino,"15",15000,"19"
"104771",45.04990457,7.674011135,Torino,"3",1750.5,"19"
"105634",45.04991102,7.674027309,Torino,"9",5500.5,"19"
"6407",45.05664,7.67771,Torino,"15",15000,"19"
"103457",45.05087151,7.677555084,Torino,"5",2750.5,"19"
"101449",45.04981361,7.678152466,Torino,"7",3750.5,"19"
"4217",45.04913,7.67915,Torino,"6",3250.5,"19"
"101692",45.0487979,7.679675961,Torino,"6",3250.5,"19"
"101285",45.05647998,7.678590417,Torino,"6",3250.5,"19"
"104972",45.05648348,7.678581619,Torino,"4",2250.5,"19"
"105938",45.05648348,7.678517246,Torino,"4",2250.5,"19"
"107608",45.05638335,7.678853273,Torino,"9",5500.5,"19"
"101491",45.0711999,7.68788352,Torino,"4",2250.5,"02"
"102165",45.07066951,7.688452148,Torino,"15",15000,"02"
"107408",45.07079832,7.687379265,Torino,"15",15000,"02"
"103146",45.0693132,7.690211678,Torino,"9",5500.5,"02"
"102493",45.07454884,7.688452148,Torino,"6",3250.5,"02"
"102534",45.07163937,7.689825439,Torino,"10",6500.5,"02"
"104006",45.07400551,7.688369751,Torino,"15",15000,"02"
"105146",45.07163937,7.689825439,Torino,"5",2750.5,"02"
"105311",45.07188183,7.686177635,Torino,"9",5500.5,"02"
"108065",45.07497531,7.688369751,Torino,"15",15000,"02"
"5901",45.07137,7.68524,Torino,"5",2750.5,"02"
"101544",45.07133629,7.685190582,Torino,"6",3250.5,"02"
"103627",45.07122364,7.685244656,Torino,"6",3250.5,"02"
"1665",45.07102,7.68582,Torino,"6",3250.5,"02"
"2530",45.07039,7.68631,Torino,"9",5500.5,"02"
"103183",45.07163937,7.685705566,Torino,"13",9500.5,"02"
"105170",45.07109382,7.685190582,Torino,"3",1750.5,"02"
"105172",45.07018458,7.685963058,Torino,"15",15000,"02"
"105188",45.07106352,7.685233498,Torino,"3",1750.5,"02"
"105195",45.07091198,7.685705566,Torino,"15",15000,"02"
"105353",45.07151275,7.685472965,Torino,"11",7500.5,"02"
"105503",45.07136272,7.685580254,Torino,"3",1750.5,"02"
"105776",45.07116959,7.685104752,Torino,"4",2250.5,"02"
"105885",45.07066951,7.685705566,Torino,"6",3250.5,"02"
"102154",45.07260921,7.685705566,Torino,"4",2250.5,"02"
"104835",45.07260921,7.685705566,Torino,"5",2750.5,"02"
"105190",45.07357903,7.685705566,Torino,"3",1750.5,"02"
"3468",45.04489,7.67635,Torino,"5",2750.5,"20"
"107199",45.04672095,7.678066635,Torino,"3",1750.5,"20"
"108100",45.04662126,7.676696777,Torino,"15",15000,"20"
"103656",45.04544746,7.671972656,Torino,"14",12500.5,"20"
"104459",45.04441651,7.676693344,Torino,"4",2250.5,"20"
"846",45.0451,7.66954,Torino,"15",15000,"20"
"4893",45.04443,7.67073,Torino,"7",3750.5,"20"
"6875",45.04396,7.6722,Torino,"15",15000,"20"
"101615",45.04302168,7.676435852,Torino,"2",1250.5,"20"
"5318",45.04203,7.67477,Torino,"2",1250.5,"20"
"101556",45.04253651,7.674719238,Torino,"9",5500.5,"20"
"101418",45.04959599,7.673939466,Torino,"6",3250.5,"20"
"106583",45.04918667,7.673950195,Torino,"5",2750.5,"20"
"106629",45.04957105,7.673775101,Torino,"4",2250.5,"20"
"101595",45.04350684,7.680212402,Torino,"15",15000,"20"
"4375",45.04496,7.68303,Torino,"5",2750.5,"20"
"105324",45.04496231,7.683130646,Torino,"5",2750.5,"20"
"107811",45.04824069,7.6784091,Torino,"14",12500.5,"20"
"107327",45.04714545,7.681414032,Torino,"3",1750.5,"20"
"103188",45.04799442,7.673860931,Torino,"9",5500.5,"20"
"104796",45.0481157,7.675062561,Torino,"6",3250.5,"20"
"105148",45.04835826,7.676092529,Torino,"14",12500.5,"20"
"101542",45.04641774,7.671972656,Torino,"15",15000,"20"
"106854",45.04287558,7.677471185,Torino,"8",4250.5,"20"
"102630",45.04206869,7.676342726,Torino,"3",1750.5,"20"
"6236",45.04636,7.68219,Torino,"4",2250.5,"20"
"4733",45.04772,7.67282,Torino,"3",1750.5,"20"
"101826",45.04787314,7.672659302,Torino,"5",2750.5,"20"
"104060",45.04888726,7.672330141,Torino,"4",2250.5,"20"
"104123",45.04888128,7.673260117,Torino,"8",4250.5,"20"
"104372",45.04885088,7.673169672,Torino,"6",3250.5,"20"
"104902",45.04882822,7.673260117,Torino,"2",1250.5,"20"
"105769",45.04890432,7.672391832,Torino,"3",1750.5,"20"
"108319",45.04894133,7.672676146,Torino,"3",1750.5,"20"
"105011",45.04738801,7.676092529,Torino,"10",6500.5,"20"
"107756",45.0470848,7.674161339,Torino,"4",2250.5,"20"
"103195",45.04519494,7.675323486,Torino,"2",1250.5,"20"
"5141",45.0722,7.70487,Torino,"5",2750.5,"21"
"3503",45.07218,7.70483,Torino,"15",15000,"21"
"3585",45.06966,7.70551,Torino,"5",2750.5,"21"
"104964",45.06927531,7.706390762,Torino,"4",2250.5,"21"
"3552",45.07338,7.6994,Torino,"12",8500.5,"21"
"4323",45.07413,7.69996,Torino,"2",1250.5,"21"
"4802",45.07422,7.70003,Torino,"6",3250.5,"21"
"5138",45.07406,7.69909,Torino,"3",1750.5,"21"
"5584",45.07336,7.6973,Torino,"4",2250.5,"21"
"5684",45.07087,7.70279,Torino,"4",2250.5,"21"
"101434",45.07448823,7.701412582,Torino,"5",2750.5,"21"
"101633",45.07176279,7.699613571,Torino,"15",15000,"21"
"101720",45.07373056,7.699309731,Torino,"6",3250.5,"21"
"101795",45.07363964,7.699695969,Torino,"4",2250.5,"21"
"101797",45.07382148,7.69986763,Torino,"4",2250.5,"21"
"101858",45.07420196,7.699591255,Torino,"6",3250.5,"21"
"101878",45.07435025,7.69998908,Torino,"8",4250.5,"21"
"101956",45.07342969,7.700042725,Torino,"9",5500.5,"21"
"101970",45.07317208,7.698733807,Torino,"2",1250.5,"21"
"101978",45.074367,7.700296783,Torino,"3",1750.5,"21"
"102157",45.07341453,7.699334621,Torino,"6",3250.5,"21"
"102189",45.07354872,7.699524307,Torino,"3",1750.5,"21"
"102203",45.07340127,7.7004987,Torino,"8",4250.5,"21"
"102228",45.07351842,7.699781799,Torino,"7",3750.5,"21"
"102232",45.07314177,7.70008564,Torino,"5",2750.5,"21"
"102236",45.07382148,7.699695969,Torino,"3",1750.5,"21"
"102255",45.0738821,7.699352646,Torino,"8",4250.5,"21"
"102366",45.07309412,7.699953461,Torino,"3",1750.5,"21"
"102409",45.0730554,7.698356151,Torino,"9",5500.5,"21"
"102526",45.07342211,7.698851824,Torino,"14",12500.5,"21"
"102541",45.0726114,7.699785233,Torino,"7",3750.5,"21"
"102559",45.0734578,7.699266815,Torino,"4",2250.5,"21"
"102594",45.07348811,7.699610138,Torino,"8",4250.5,"21"
"102622",45.07348811,7.699695969,Torino,"7",3750.5,"21"
"102628",45.07357903,7.699953461,Torino,"7",3750.5,"21"
"102645",45.07394271,7.699545765,Torino,"15",15000,"21"
"102670",45.0717606,7.698751831,Torino,"2",1250.5,"21"
"102710",45.07360774,7.699779868,Torino,"4",2250.5,"21"
"102721",45.07348811,7.699266815,Torino,"15",15000,"21"
"102755",45.07357903,7.699610138,Torino,"3",1750.5,"21"
"102759",45.07363964,7.699524307,Torino,"2",1250.5,"21"
"102828",45.07366995,7.699610138,Torino,"2",1250.5,"21"
