,SEZCENS,NCIRCO,ZONASTAT,SUPERF,AREA_CENS,CODASC,P_TOT,MALE_TOT,FEM_TOT,age 0-9,age 10-24,age 25-39,age 40-64,age >65,male 0-9,male 10-24,male 25-39,male 40-64,male >65,P47,P48,P49,P50,P51,P52,P61,P62,P128,P130,P131,P135,P137,P138,ST1,ST3,ST4,ST5,ST9,ST10,ST11,ST12,ST13,PF1,PF2,PF3,PF4,PF5,PF6,PF7,PF8,PF9,INCOMEinco,home,work,eating,entertainment,recreation,shopping,travel,admin_chores,religious,health,police,education
3387,1294,4,29,9462.43,46.0,4.0,238.0,110.0,128.0,23.0,32.0,52.0,89.0,55.0,12.0,19.0,25.0,32.0,22.0,66.0,71.0,47.0,26.0,9.0,1.0,99.0,3.0,105.0,21.0,20.0,11.0,95.0,18.0,38.0,21.0,16.0,1.0,30.0,5.0,0.0,3.0,0.0,113.0,238.0,48.0,31.0,17.0,10.0,5.0,2.0,12.0,6290.15,0.09000000000000001,0.37,0.135,0.0,0.135,0.135,0.0,0.0,0.0,0.135,0.0,0.0
3388,1316,4,30,6168.75,123.0,4.0,235.0,110.0,125.0,19.0,38.0,58.0,89.0,38.0,9.0,20.0,27.0,44.0,10.0,24.0,83.0,63.0,30.0,16.0,4.0,105.0,19.0,79.0,16.0,14.0,12.0,88.0,28.0,60.0,24.0,34.0,2.0,41.0,7.0,8.0,4.0,0.0,115.0,235.0,54.0,21.0,25.0,12.0,2.0,1.0,6.0,5452.280000000002,0.09000000000000001,0.23500000000000001,0.135,0.0,0.135,0.135,0.0,0.0,0.0,0.27,0.0,0.0
3389,1317,4,30,8392.48,123.0,4.0,259.0,125.0,134.0,24.0,31.0,61.0,103.0,51.0,13.0,12.0,30.0,44.0,26.0,18.0,73.0,101.0,37.0,7.0,2.0,112.0,19.0,89.0,17.0,10.0,9.0,118.0,17.0,60.0,29.0,30.0,1.0,50.0,8.0,2.0,0.0,0.0,122.0,259.0,48.0,35.0,18.0,18.0,3.0,0.0,0.0,5452.280000000002,0.18,0.28,0.0,0.0,0.0,0.45,0.0,0.0,0.0,0.09,0.0,0.0
3390,1325,4,30,6566.36,123.0,4.0,168.0,84.0,84.0,15.0,23.0,38.0,76.0,22.0,7.0,13.0,17.0,38.0,9.0,19.0,52.0,52.0,26.0,9.0,1.0,79.0,5.0,59.0,17.0,7.0,7.0,69.0,26.0,34.0,15.0,19.0,0.0,24.0,1.0,9.0,0.0,0.0,81.0,168.0,31.0,22.0,19.0,9.0,0.0,0.0,0.0,5452.280000000002,0.09,0.28,0.18,0.0,0.18,0.0,0.0,0.27,0.0,0.0,0.0,0.0
3391,473,7,12,10557.58,66.0,7.0,159.0,70.0,89.0,11.0,21.0,27.0,66.0,44.0,4.0,10.0,15.0,26.0,15.0,12.0,41.0,49.0,35.0,16.0,0.0,61.0,3.0,69.0,11.0,9.0,4.0,74.0,6.0,32.0,12.0,18.0,2.0,14.0,9.0,9.0,0.0,0.0,84.0,159.0,39.0,28.0,6.0,9.0,2.0,0.0,0.0,4664.280000000002,0.36,0.09999999999999999,0.26999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.26999999999999996,0.0,0.0
3392,482,7,12,7694.37,66.0,7.0,144.0,75.0,69.0,17.0,20.0,28.0,59.0,28.0,6.0,13.0,14.0,29.0,13.0,11.0,28.0,49.0,31.0,9.0,2.0,51.0,11.0,56.0,13.0,4.0,13.0,50.0,8.0,59.0,25.0,30.0,4.0,17.0,34.0,3.0,5.0,0.0,63.0,144.0,22.0,18.0,12.0,7.0,3.0,1.0,7.0,4664.280000000002,0.09000000000000001,0.09999999999999999,0.324,0.0,0.162,0.162,0.0,0.0,0.0,0.162,0.0,0.0
3393,486,7,12,38566.9,66.0,7.0,93.0,92.0,1.0,0.0,0.0,7.0,30.0,67.0,0.0,0.0,6.0,19.0,67.0,6.0,24.0,28.0,28.0,4.0,3.0,6.0,0.0,87.0,0.0,0.0,24.0,4.0,0.0,5.0,1.0,2.0,2.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4664.280000000002,0.23727272727272727,0.1,0.0,0.44181818181818183,0.0,0.07363636363636364,0.0,0.0,0.07363636363636364,0.07363636363636364,0.0,0.0
3394,487,7,12,7416.99,66.0,7.0,85.0,39.0,46.0,12.0,12.0,24.0,29.0,12.0,7.0,5.0,10.0,12.0,5.0,11.0,25.0,23.0,9.0,7.0,0.0,37.0,4.0,26.0,4.0,4.0,5.0,37.0,5.0,26.0,14.0,12.0,0.0,26.0,0.0,0.0,0.0,0.0,35.0,85.0,9.0,8.0,13.0,4.0,1.0,0.0,0.0,4664.280000000002,0.09000000000000001,0.24727272727272726,0.29454545454545455,0.0,0.0,0.07363636363636364,0.07363636363636364,0.0,0.0,0.22090909090909092,0.0,0.0
3395,496,7,12,25764.85,71.0,7.0,34.0,17.0,17.0,1.0,4.0,5.0,17.0,9.0,0.0,2.0,3.0,6.0,6.0,1.0,9.0,13.0,7.0,0.0,3.0,5.0,4.0,21.0,6.0,0.0,5.0,5.0,1.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.0,0.0,20.0,34.0,12.0,4.0,2.0,2.0,0.0,0.0,0.0,4664.280000000002,0.09000000000000001,0.1,0.14727272727272728,0.0,0.07363636363636364,0.0,0.22090909090909092,0.29454545454545455,0.0,0.0,0.07363636363636364,0.0
3396,503,7,12,6650.5,66.0,7.0,180.0,84.0,96.0,24.0,28.0,40.0,64.0,32.0,9.0,15.0,18.0,29.0,13.0,23.0,54.0,41.0,29.0,8.0,3.0,70.0,7.0,67.0,19.0,10.0,15.0,71.0,13.0,85.0,47.0,33.0,5.0,38.0,36.0,8.0,3.0,0.0,77.0,180.0,30.0,16.0,12.0,14.0,4.0,1.0,6.0,4664.280000000002,0.09000000000000001,0.21571428571428572,0.3471428571428572,0.0,0.11571428571428573,0.23142857142857146,0.0,0.0,0.0,0.0,0.0,0.0
3397,508,7,12,9349.25,66.0,7.0,229.0,125.0,104.0,33.0,36.0,58.0,80.0,34.0,21.0,20.0,36.0,35.0,13.0,16.0,33.0,83.0,49.0,20.0,8.0,80.0,8.0,94.0,26.0,9.0,24.0,88.0,11.0,100.0,55.0,43.0,2.0,12.0,25.0,0.0,63.0,0.0,96.0,228.0,36.0,23.0,20.0,7.0,5.0,5.0,33.0,4664.280000000002,0.09000000000000001,0.1,0.3375,0.0,0.0,0.4725,0.0,0.0,0.0,0.0,0.0,0.0
3398,510,7,12,13776.62,66.0,7.0,253.0,138.0,115.0,43.0,52.0,55.0,87.0,22.0,24.0,37.0,30.0,39.0,8.0,17.0,50.0,86.0,32.0,32.0,9.0,99.0,13.0,74.0,26.0,15.0,15.0,105.0,15.0,147.0,75.0,66.0,6.0,10.0,68.0,7.0,62.0,0.0,100.0,253.0,39.0,19.0,17.0,10.0,9.0,6.0,40.0,4664.280000000002,0.13628571428571432,0.1,0.4397142857142857,0.023142857142857146,0.06942857142857144,0.18514285714285716,0.0,0.04628571428571429,0.0,0.0,0.0,0.0
3399,533,8,13,11664.55,8.0,8.0,98.0,46.0,52.0,15.0,10.0,17.0,42.0,27.0,10.0,4.0,9.0,11.0,12.0,31.0,35.0,11.0,5.0,7.0,0.0,31.0,3.0,45.0,8.0,5.0,10.0,34.0,11.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,41.0,98.0,14.0,10.0,9.0,4.0,3.0,1.0,6.0,5206.91,0.09,0.10000000000000002,0.0,0.18692307692307691,0.24923076923076923,0.18692307692307691,0.0,0.12461538461538461,0.0,0.06230769230769231,0.0,0.0
3400,536,8,13,6793.69,8.0,8.0,32.0,17.0,15.0,8.0,2.0,12.0,8.0,2.0,6.0,1.0,6.0,4.0,0.0,16.0,5.0,2.0,1.0,2.0,0.0,17.0,1.0,6.0,1.0,2.0,1.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,32.0,6.0,3.0,1.0,3.0,1.0,0.0,0.0,5206.91,0.09,0.5049999999999999,0.0,0.0,0.0,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.0
3401,538,8,13,32319.62,8.0,8.0,69.0,32.0,37.0,8.0,11.0,7.0,27.0,18.0,5.0,7.0,6.0,8.0,6.0,25.0,19.0,10.0,8.0,5.0,0.0,24.0,0.0,33.0,3.0,7.0,5.0,36.0,1.0,3.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,27.0,57.0,11.0,6.0,6.0,4.0,0.0,0.0,0.0,5206.91,0.09000000000000001,0.1,0.0,0.54,0.0,0.0,0.0,0.27,0.0,0.0,0.0,0.0
3402,539,8,13,8403.04,8.0,8.0,143.0,52.0,91.0,11.0,8.0,13.0,48.0,74.0,8.0,3.0,6.0,15.0,20.0,38.0,31.0,16.0,30.0,15.0,6.0,42.0,2.0,83.0,3.0,5.0,11.0,44.0,2.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,44.0,92.0,19.0,11.0,7.0,5.0,2.0,0.0,0.0,5206.91,0.09,0.14859999999999998,0.0,0.7128,0.0,0.0,0.0,0.0,0.0,0.048600000000000004,0.0,0.0
3403,544,8,13,8268.47,8.0,8.0,86.0,40.0,46.0,7.0,10.0,6.0,43.0,25.0,4.0,4.0,4.0,19.0,9.0,30.0,24.0,18.0,5.0,6.0,0.0,39.0,1.0,34.0,9.0,5.0,4.0,28.0,7.0,8.0,2.0,4.0,2.0,3.0,3.0,0.0,2.0,0.0,41.0,86.0,15.0,15.0,5.0,4.0,2.0,0.0,0.0,5206.91,0.09000000000000001,0.1,0.0,0.0,0.0,0.81,0.0,0.0,0.0,0.0,0.0,0.0
3404,546,8,13,6267.86,8.0,8.0,96.0,50.0,46.0,5.0,11.0,14.0,53.0,25.0,3.0,10.0,9.0,20.0,8.0,30.0,35.0,13.0,11.0,5.0,0.0,38.0,4.0,44.0,10.0,6.0,6.0,33.0,6.0,8.0,0.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,59.0,96.0,34.0,18.0,2.0,5.0,0.0,0.0,0.0,5206.91,0.09,0.09999999999999999,0.0,0.6479999999999999,0.0,0.16200000000000003,0.0,0.0,0.0,0.0,0.0,0.0
3405,563,8,13,13822.17,8.0,8.0,134.0,62.0,72.0,5.0,20.0,16.0,58.0,41.0,1.0,9.0,11.0,24.0,17.0,41.0,49.0,23.0,16.0,3.0,0.0,56.0,2.0,62.0,7.0,12.0,3.0,47.0,9.0,5.0,2.0,3.0,0.0,1.0,0.0,3.0,1.0,0.0,67.0,130.0,31.0,19.0,10.0,4.0,3.0,0.0,0.0,5206.91,0.09000000000000001,0.1,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.0,0.40499999999999997,0.0,0.0
3406,572,7,14,10465.32,157.0,7.0,167.0,80.0,87.0,12.0,17.0,29.0,75.0,50.0,9.0,10.0,17.0,27.0,17.0,45.0,53.0,34.0,21.0,5.0,1.0,72.0,3.0,74.0,11.0,12.0,7.0,71.0,9.0,8.0,3.0,4.0,1.0,1.0,2.0,5.0,0.0,0.0,89.0,167.0,41.0,27.0,13.0,7.0,1.0,0.0,0.0,6000.45,0.1285714285714286,0.1,0.23142857142857146,0.11571428571428573,0.0,0.23142857142857146,0.07714285714285715,0.11571428571428573,0.0,0.0,0.0,0.0
3407,581,7,14,7515.19,157.0,7.0,184.0,78.0,106.0,13.0,22.0,34.0,71.0,57.0,5.0,10.0,16.0,24.0,23.0,31.0,52.0,49.0,32.0,11.0,0.0,78.0,1.0,84.0,11.0,13.0,12.0,75.0,7.0,23.0,7.0,10.0,6.0,16.0,1.0,6.0,0.0,0.0,97.0,184.0,46.0,28.0,15.0,6.0,1.0,1.0,8.0,6000.45,0.19125,0.3025,0.0,0.0,0.50625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3408,583,7,14,9373.63,157.0,7.0,57.0,25.0,32.0,6.0,6.0,9.0,24.0,16.0,2.0,3.0,4.0,10.0,6.0,19.0,18.0,8.0,6.0,1.0,0.0,23.0,0.0,27.0,6.0,7.0,2.0,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,57.0,7.0,11.0,6.0,0.0,2.0,0.0,0.0,6000.45,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
3409,596,8,15,21616.4,8.0,8.0,133.0,53.0,80.0,3.0,20.0,18.0,48.0,55.0,3.0,7.0,9.0,14.0,20.0,49.0,35.0,33.0,12.0,2.0,0.0,45.0,4.0,71.0,12.0,14.0,3.0,54.0,8.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,71.0,129.0,34.0,23.0,7.0,7.0,0.0,0.0,0.0,8365.67,0.19125,0.20125,0.10125,0.0,0.0,0.405,0.10125,0.0,0.0,0.0,0.0,0.0
3410,601,8,15,3753.84,8.0,8.0,36.0,16.0,20.0,7.0,4.0,3.0,17.0,5.0,5.0,1.0,0.0,9.0,1.0,17.0,4.0,5.0,3.0,3.0,0.0,16.0,0.0,10.0,4.0,1.0,0.0,17.0,4.0,7.0,2.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,14.0,36.0,4.0,4.0,2.0,2.0,2.0,0.0,0.0,8365.67,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.08333333333333333
3411,602,8,15,7725.01,8.0,8.0,81.0,37.0,44.0,4.0,5.0,22.0,39.0,17.0,4.0,2.0,10.0,14.0,7.0,23.0,34.0,15.0,3.0,4.0,0.0,46.0,3.0,25.0,5.0,2.0,2.0,36.0,7.0,5.0,0.0,5.0,0.0,2.0,0.0,0.0,3.0,0.0,54.0,81.0,37.0,9.0,6.0,2.0,0.0,0.0,0.0,8365.67,0.09000000000000001,0.20125,0.30375,0.03375,0.03375,0.20249999999999999,0.0675,0.03375,0.0,0.03375,0.0,0.0
3412,604,8,15,18084.4,8.0,8.0,62.0,26.0,36.0,6.0,7.0,9.0,27.0,18.0,3.0,3.0,5.0,8.0,7.0,25.0,18.0,7.0,5.0,2.0,0.0,26.0,0.0,27.0,7.0,4.0,2.0,21.0,6.0,4.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,29.0,62.0,9.0,12.0,4.0,3.0,1.0,0.0,0.0,8365.67,0.09000000000000001,0.37,0.0,0.0,0.0,0.0,0.27,0.27,0.0,0.0,0.0,0.0
3413,616,4,16,14186.61,126.0,4.0,252.0,103.0,149.0,21.0,20.0,45.0,100.0,86.0,9.0,9.0,18.0,37.0,30.0,30.0,78.0,70.0,42.0,22.0,1.0,89.0,11.0,119.0,19.0,6.0,16.0,87.0,16.0,34.0,15.0,18.0,1.0,22.0,4.0,5.0,3.0,0.0,135.0,252.0,66.0,39.0,17.0,8.0,5.0,0.0,0.0,5087.86,0.1523076923076923,0.10000000000000002,0.12461538461538461,0.0,0.12461538461538461,0.31153846153846154,0.18692307692307691,0.0,0.0,0.0,0.0,0.0
3414,624,4,16,15660.54,126.0,4.0,391.0,185.0,206.0,49.0,64.0,69.0,149.0,78.0,31.0,35.0,33.0,60.0,26.0,35.0,88.0,137.0,66.0,38.0,1.0,143.0,15.0,154.0,32.0,21.0,15.0,165.0,26.0,103.0,52.0,49.0,2.0,27.0,50.0,20.0,6.0,0.0,171.0,391.0,62.0,46.0,28.0,24.0,9.0,2.0,12.0,5087.86,0.2057142857142857,0.21571428571428572,0.0,0.0,0.0,0.3471428571428572,0.0,0.11571428571428573,0.0,0.11571428571428573,0.0,0.0
3415,632,4,16,3438.21,126.0,4.0,114.0,50.0,64.0,7.0,14.0,31.0,36.0,31.0,3.0,6.0,17.0,11.0,13.0,11.0,42.0,32.0,20.0,6.0,0.0,44.0,6.0,53.0,8.0,6.0,7.0,52.0,5.0,21.0,11.0,9.0,1.0,16.0,1.0,4.0,0.0,0.0,63.0,114.0,29.0,23.0,6.0,4.0,1.0,0.0,0.0,5087.86,0.09,0.09999999999999999,0.0,0.0,0.0,0.40499999999999997,0.0,0.0,0.0,0.40499999999999997,0.0,0.0
3416,646,4,16,5555.09,126.0,4.0,287.0,127.0,160.0,19.0,36.0,72.0,114.0,54.0,9.0,19.0,34.0,45.0,20.0,55.0,83.0,93.0,32.0,13.0,0.0,133.0,10.0,114.0,14.0,21.0,26.0,123.0,22.0,57.0,27.0,26.0,4.0,39.0,8.0,10.0,0.0,0.0,155.0,287.0,79.0,43.0,15.0,14.0,3.0,1.0,6.0,5087.86,0.09,0.1,0.27,0.0,0.09,0.45,0.0,0.0,0.0,0.0,0.0,0.0
3417,653,4,16,5574.52,126.0,4.0,75.0,37.0,38.0,1.0,9.0,18.0,37.0,19.0,1.0,5.0,9.0,14.0,8.0,11.0,26.0,25.0,8.0,4.0,0.0,33.0,4.0,32.0,7.0,3.0,4.0,24.0,3.0,7.0,3.0,3.0,1.0,6.0,1.0,0.0,0.0,0.0,42.0,75.0,20.0,13.0,7.0,2.0,0.0,0.0,0.0,5087.86,0.09000000000000001,0.3025,0.2025,0.2025,0.0,0.2025,0.0,0.0,0.0,0.0,0.0,0.0
3418,656,4,16,5951.4,126.0,4.0,90.0,42.0,48.0,10.0,11.0,15.0,37.0,22.0,3.0,8.0,7.0,15.0,9.0,24.0,34.0,13.0,6.0,7.0,0.0,35.0,3.0,40.0,4.0,7.0,6.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,90.0,14.0,11.0,8.0,5.0,2.0,0.0,0.0,5087.86,0.09000000000000001,0.3025,0.2025,0.0,0.0,0.0,0.2025,0.0,0.0,0.2025,0.0,0.0
3419,664,4,16,12572.71,126.0,4.0,329.0,161.0,168.0,37.0,55.0,72.0,134.0,40.0,22.0,29.0,27.0,72.0,11.0,59.0,94.0,78.0,51.0,15.0,5.0,140.0,16.0,107.0,28.0,24.0,17.0,152.0,23.0,86.0,38.0,45.0,3.0,18.0,63.0,4.0,1.0,0.0,150.0,325.0,71.0,27.0,21.0,21.0,8.0,2.0,13.0,5087.86,0.09000000000000001,0.1476470588235294,0.2858823529411765,0.04764705882352941,0.14294117647058824,0.19058823529411764,0.0,0.0,0.0,0.09529411764705882,0.0,0.0
3420,667,4,16,12497.67,126.0,4.0,263.0,121.0,142.0,18.0,33.0,42.0,108.0,76.0,10.0,17.0,16.0,42.0,36.0,66.0,96.0,55.0,21.0,15.0,0.0,108.0,9.0,115.0,13.0,19.0,6.0,105.0,14.0,33.0,19.0,13.0,1.0,21.0,8.0,4.0,0.0,0.0,140.0,263.0,70.0,35.0,19.0,15.0,0.0,1.0,6.0,5087.86,0.1326315789473684,0.22789473684210523,0.08526315789473683,0.0,0.12789473684210526,0.2557894736842105,0.0,0.12789473684210526,0.0,0.042631578947368416,0.0,0.0
3421,671,4,16,6404.84,126.0,4.0,4.0,2.0,2.0,0.0,1.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,5087.86,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0
3422,690,4,16,5130.68,46.0,4.0,197.0,90.0,107.0,16.0,31.0,29.0,93.0,31.0,7.0,16.0,15.0,39.0,13.0,73.0,72.0,24.0,10.0,10.0,1.0,109.0,2.0,62.0,10.0,20.0,4.0,111.0,18.0,6.0,2.0,4.0,0.0,4.0,1.0,1.0,0.0,0.0,88.0,197.0,28.0,25.0,22.0,12.0,1.0,0.0,0.0,5087.86,0.09000000000000001,0.42400000000000004,0.0,0.0,0.0,0.081,0.0,0.0,0.0,0.405,0.0,0.0
3423,711,4,16,7502.63,46.0,4.0,250.0,111.0,139.0,24.0,27.0,24.0,106.0,80.0,14.0,16.0,11.0,42.0,28.0,72.0,87.0,46.0,22.0,12.0,0.0,95.0,7.0,117.0,21.0,18.0,7.0,98.0,11.0,13.0,4.0,8.0,1.0,10.0,0.0,2.0,1.0,0.0,119.0,250.0,45.0,42.0,15.0,12.0,3.0,2.0,13.0,5087.86,0.09000000000000001,0.33142857142857146,0.11571428571428573,0.0,0.0,0.3471428571428572,0.0,0.0,0.0,0.11571428571428573,0.0,0.0
3424,712,4,16,11025.79,46.0,4.0,258.0,112.0,146.0,15.0,27.0,39.0,116.0,81.0,10.0,13.0,21.0,39.0,29.0,79.0,93.0,46.0,22.0,11.0,0.0,108.0,10.0,116.0,17.0,19.0,8.0,103.0,26.0,5.0,0.0,4.0,1.0,2.0,0.0,0.0,3.0,0.0,135.0,258.0,61.0,39.0,24.0,8.0,3.0,0.0,0.0,5087.86,0.08999999999999998,0.31599999999999995,0.054,0.054,0.108,0.0,0.0,0.0,0.0,0.378,0.0,0.0
3425,716,4,16,8140.69,46.0,4.0,20.0,8.0,12.0,5.0,5.0,4.0,6.0,0.0,3.0,3.0,0.0,2.0,0.0,1.0,5.0,7.0,2.0,3.0,0.0,6.0,2.0,5.0,0.0,2.0,2.0,7.0,1.0,10.0,7.0,3.0,0.0,2.0,3.0,5.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5087.86,0.8999999999999999,0.09999999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3426,735,3,17,8527.35,104.0,3.0,117.0,54.0,63.0,16.0,12.0,23.0,50.0,21.0,7.0,5.0,12.0,20.0,10.0,47.0,32.0,15.0,7.0,6.0,0.0,54.0,3.0,40.0,3.0,8.0,2.0,56.0,9.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,55.0,114.0,27.0,8.0,9.0,11.0,0.0,0.0,0.0,6106.92,0.09,0.09999999999999999,0.0,0.40499999999999997,0.0,0.0,0.0,0.0,0.40499999999999997,0.0,0.0,0.0
3427,736,3,17,5332.81,104.0,3.0,96.0,39.0,57.0,14.0,8.0,22.0,47.0,15.0,8.0,1.0,11.0,13.0,6.0,40.0,23.0,15.0,4.0,4.0,0.0,49.0,2.0,28.0,2.0,4.0,3.0,57.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,48.0,96.0,21.0,13.0,8.0,5.0,1.0,0.0,0.0,6106.92,0.09,0.5049999999999999,0.0,0.0,0.20249999999999999,0.0,0.0,0.20249999999999999,0.0,0.0,0.0,0.0
3428,765,3,17bis,69185.5,104.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5222.89,0.09000000000000001,0.09999999999999999,0.04764705882352941,0.0,0.14294117647058824,0.04764705882352941,0.5241176470588235,0.04764705882352941,0.0,0.0,0.0,0.0
3429,773,3,17bis,183878.12,104.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5222.89,0.135,0.19,0.315,0.09,0.0,0.09,0.135,0.045,0.0,0.0,0.0,0.0
3430,796,1,18,15347.84,14.0,1.0,149.0,66.0,83.0,15.0,12.0,22.0,55.0,52.0,6.0,5.0,10.0,18.0,27.0,68.0,37.0,20.0,7.0,8.0,0.0,60.0,1.0,67.0,10.0,6.0,3.0,57.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,149.0,23.0,22.0,17.0,4.0,3.0,0.0,0.0,4899.690000000001,0.09000000000000001,0.6207142857142858,0.0,0.0,0.0,0.057857142857142864,0.057857142857142864,0.0,0.0,0.1735714285714286,0.0,0.0
3431,802,1,18,13261.1,14.0,1.0,198.0,96.0,102.0,16.0,23.0,20.0,83.0,65.0,10.0,14.0,9.0,38.0,25.0,89.0,42.0,31.0,15.0,8.0,3.0,88.0,1.0,83.0,16.0,14.0,3.0,95.0,12.0,7.0,1.0,2.0,4.0,6.0,0.0,0.0,1.0,0.0,105.0,198.0,48.0,35.0,8.0,14.0,0.0,0.0,0.0,4899.690000000001,0.09,0.3131578947368421,0.0,0.042631578947368416,0.0,0.17052631578947366,0.0,0.0,0.0,0.3836842105263158,0.0,0.0
3432,805,1,18,13903.83,15.0,1.0,54.0,30.0,24.0,4.0,7.0,6.0,24.0,17.0,2.0,7.0,1.0,11.0,9.0,22.0,15.0,10.0,3.0,1.0,0.0,26.0,0.0,21.0,7.0,4.0,2.0,24.0,6.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,54.0,13.0,6.0,3.0,5.0,0.0,0.0,0.0,4899.690000000001,0.09000000000000001,0.1,0.0,0.0,0.0,0.0,0.27,0.0,0.0,0.54,0.0,0.0
3433,807,1,18,13580.06,14.0,1.0,214.0,89.0,125.0,18.0,21.0,43.0,91.0,57.0,8.0,8.0,19.0,33.0,21.0,73.0,64.0,36.0,20.0,9.0,0.0,96.0,5.0,88.0,8.0,14.0,13.0,101.0,13.0,7.0,2.0,5.0,0.0,2.0,1.0,2.0,2.0,0.0,119.0,214.0,61.0,31.0,18.0,8.0,1.0,0.0,0.0,4899.690000000001,0.09,0.40374999999999994,0.10124999999999999,0.0,0.0,0.0,0.0,0.050624999999999996,0.0,0.35437499999999994,0.0,0.0
3434,812,1,18,15746.77,14.0,1.0,347.0,168.0,179.0,37.0,46.0,55.0,160.0,68.0,17.0,26.0,25.0,69.0,31.0,139.0,90.0,43.0,29.0,22.0,0.0,162.0,10.0,120.0,14.0,22.0,12.0,170.0,19.0,13.0,2.0,10.0,1.0,8.0,0.0,4.0,1.0,0.0,171.0,347.0,79.0,42.0,21.0,24.0,5.0,0.0,0.0,4899.690000000001,0.12375000000000001,0.23500000000000001,0.10124999999999999,0.0,0.10124999999999999,0.03375,0.03375,0.0,0.0,0.37125,0.0,0.0
3435,813,1,18,9163.28,15.0,1.0,182.0,81.0,101.0,22.0,26.0,21.0,75.0,53.0,18.0,9.0,7.0,25.0,22.0,81.0,39.0,27.0,9.0,13.0,0.0,77.0,1.0,72.0,11.0,17.0,3.0,93.0,10.0,7.0,2.0,3.0,2.0,2.0,0.0,5.0,0.0,0.0,82.0,182.0,29.0,25.0,11.0,15.0,2.0,0.0,0.0,4899.690000000001,0.09,0.28,0.09,0.0,0.0,0.0,0.09,0.18,0.0,0.27,0.0,0.0
3436,825,8,19,9439.6,80.0,8.0,163.0,80.0,83.0,15.0,24.0,17.0,80.0,39.0,11.0,11.0,7.0,35.0,16.0,48.0,43.0,30.0,26.0,7.0,0.0,72.0,3.0,63.0,10.0,14.0,7.0,86.0,10.0,2.0,0.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,72.0,163.0,27.0,15.0,17.0,10.0,3.0,0.0,0.0,5051.59,0.09000000000000001,0.16,0.09000000000000001,0.0,0.030000000000000006,0.21000000000000002,0.0,0.0,0.0,0.42000000000000004,0.0,0.0
