,Types,Name,Latitude,Longitude,RADIUS
1486,"['religion', 'church']",S. Giovanni Bosco,45.03132214448758,7.643127540885355,12.03158495605568
1487,"['religion', 'church']",S. Giovanni Maria Vianney,45.02133760556096,7.644784821020097,22.412455894153545
1488,"['religion', 'church']",S. Giulia Vergine e Martire,45.069670626618866,7.6995164150146165,20.82269656905793
1489,"['religion', 'church']",S. Giulio d'Orta,45.07590356114021,7.723460061484314,17.57787255590152
1490,"['religion', 'church']",S. Giuseppe Benedetto Cottolengo,45.09902436197175,7.6604457955822145,18.250561870446575
1491,"['religion', 'church']",S. Grato in Bertolla,45.10029817814067,7.746344398852094,9.34574546442869
1492,"['religion', 'church']",S. Grato in Mongreno,45.061808003880344,7.753392414955086,8.233849377002757
1493,"['religion', 'church']",S. Leonardo Murialdo,45.06936485537959,7.618254652183064,11.879495287049664
1494,"['religion', 'church']",S. Luca Evangelista,45.02029460545524,7.611628310247192,14.477088025942782
1495,"['religion', 'church']",S. Marco Evangelista,45.026068621937874,7.6420274198791835,10.935935337231923
1496,"['religion', 'church']",S. Margherita Vergine e Martire,45.052158109426365,7.7189866398945925,10.142862611696547
1497,"['religion', 'church']",S. Anna,45.07885532244995,7.647529384586807,21.52907705792006
1498,"['religion', 'church']",S. Antonio Abate,45.111546621761896,7.658276569881603,14.747512175068811
1499,"['religion', 'church']",S. Barbara Vergine e Martire,45.07273675538767,7.6730548183905025,19.120703058359435
1500,"['religion', 'church']",S. Benedetto Abate,45.06775919992011,7.635361575879257,13.604666140057711
1501,"['religion', 'church']",S. Carlo Borromeo,45.06697070867791,7.68182859020176,15.325868091328836
1502,"['religion', 'church']",S. Caterina da Siena,45.10224553036053,7.641116869228009,9.84743559347804
1503,"['religion', 'church']",Madonna del Rosario,45.08041482056525,7.734061481742011,18.273966310221788
1504,"['religion', 'church']",Madonna della Guardia,45.0641856498439,7.619993190855404,16.696569267378432
1505,"['religion', 'church']",Madonna delle Rose,45.03573604755904,7.650562850018073,21.85766442413887
1506,"['religion', 'church']",Madonna di Campagna,45.1025456304369,7.669158501441931,19.71374682601074
1507,"['religion', 'church']",Madonna di Pompei,45.05402153958068,7.6687997418349285,13.667389859485697
1508,"['religion', 'church']",Maria Ausiliatrice,45.08026862462345,7.6761508398270895,9.62539488395768
1509,"['religion', 'church']",Maria Madre della Chiesa,45.04529671412849,7.6391702386086875,12.717177398728147
1510,"['religion', 'church']",Maria Madre di Misericordia,45.05259867922588,7.641181837906584,9.38592991375093
1511,"['religion', 'church']",Maria Regina delle Missioni,45.074252710073104,7.6530920246281635,13.703907549772778
1512,"['religion', 'church']",Nostra Signora del SS. Sacramento,45.06664234296354,7.713514989056508,18.313757351566718
1513,"['religion', 'church']",Nostra Signora della Salute,45.09498057836613,7.677918690501071,28.27250818972229
1514,"['religion', 'church']",Patrocinio di S. Giuseppe,45.03491339052745,7.669063327212427,21.780315305380114
1515,"['religion', 'church']",S. Alfonso Maria de' Liguori,45.081147079016695,7.655300203401627,18.604201309076213
1516,"['religion', 'church']",S. Monica,45.03090543610841,7.667984637963327,3.537977896281856
1517,"['religion', 'church']",S. Pietro in Vincoli,45.02930378712199,7.685075547443643,14.938575257473186
1518,"['religion', 'church']",Madonna di Fatima,45.01900098923909,7.678181965106016,14.439506496591099
1519,"['religion', 'church']",S. Giorgio Martire,45.04803338593669,7.662229138548029,17.405259010970525
1520,"['religion', 'church']",S. Agnese Vergine e Martire,45.056722468745534,7.693168822699866,14.890685741566465
1521,"['religion', 'church']",Beati Parroci Federico Albert e Clemente Marchisio,45.018702799736396,7.624957572697131,13.783532691212768
1522,"['religion', 'church']",S. Francesco di Sales,45.061954875152644,7.689885304812127,10.620879739368076
